091162	0.00
090360	0.00
082778	0.00
090349	0.00
090348	0.00
090763	0.00
081419	0.00
088585	0.00
090268	0.00
084266	41.02
090267	0.00
089690	0.00
086793	0.00
087799	0.00
090492	0.00
070029	0.00
086651	0.00
087143	9.18
079607	0.00
080519	0.00
090589	0.00
090837	0.00
090631	0.00
089050	0.00
080437	0.00
089736	0.00
090194	0.00
079477	0.00
088297	157.75
090982	15.57
